cust_no,obs_dt,x1_1,x1_2,x1_3,x1_4,x1_5,x1_6,x1_7,x1_8,x1_9,x1_10,x1_11,x1_12,x1_13,x1_14,x1_15,x1_16,x1_17,x1_18,x1_19,x1_20,x1_21,x1_22,x3_1,x3_2,x3_3,x3_4,x3_5,x3_6,x3_7,x3_8,x3_9,x3_10,x3_11,x3_12,x3_13,x3_14,x3_15,x3_16,x3_17,x3_18,x3_19,x3_20,x3_21,x3_22,x6_1,x6_2,x6_3,x6_4,x6_5,x6_6,x6_7,x6_8,x6_9,x6_10,x6_11,x6_12,x6_13,x6_14,x6_15,x6_16,x6_17,x6_18,x6_19,x6_20,x6_21,x6_22,x9_1,x9_2,x9_3,x9_4,x9_5,x9_6,x9_7,x9_8,x9_9,x9_10,x9_11,x9_12,x9_13,x9_14,x9_15,x9_16,x9_17,x9_18,x9_19,x9_20,x9_21,x9_22,x12_1,x12_2,x12_3,x12_4,x12_5,x12_6,x12_7,x12_8,x12_9,x12_10,x12_11,x12_12,x12_13,x12_14,x12_15,x12_16,x12_17,x12_18,x12_19,x12_20,x12_21,x12_22
3000419545,20200331,1.00 ,5887.00 ,1.00 ,5887.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,5887.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,18473.00 ,3.00 ,18473.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,18473.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,36946.00 ,6.00 ,36946.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,36946.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,55622.00 ,9.00 ,55622.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,55622.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,11.00 ,67396.00 ,11.00 ,67396.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,11.00 ,67396.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000666561,20200331,2.00 ,1510.41 ,2.00 ,1510.41 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,1510.41 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,3385.41 ,6.00 ,3385.41 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,3385.41 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,3385.41 ,6.00 ,3385.41 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,3385.41 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,3385.41 ,6.00 ,3385.41 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,3385.41 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,3385.41 ,6.00 ,3385.41 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,3385.41 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000448987,20200331,1.00 ,3770.00 ,1.00 ,3770.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,3770.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,11830.00 ,3.00 ,11830.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,11830.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,22490.00 ,6.00 ,22490.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,22490.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,22490.00 ,6.00 ,22490.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,22490.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,22490.00 ,6.00 ,22490.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,22490.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000553666,20191231,1.00 ,3250.00 ,1.00 ,3250.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,3250.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,9858.33 ,3.00 ,9858.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,9858.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,17983.32 ,6.00 ,17983.32 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,17983.32 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,17983.32 ,6.00 ,17983.32 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,17983.32 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,17983.32 ,6.00 ,17983.32 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,17983.32 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000560209,20200630,1.00 ,4736.11 ,1.00 ,4736.11 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,4736.11 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,14055.55 ,3.00 ,14055.55 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,14055.55 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,27958.33 ,6.00 ,27958.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,27958.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,41861.10 ,9.00 ,41861.10 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,41861.10 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,11.00 ,49958.32 ,11.00 ,49958.32 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,11.00 ,49958.32 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000422442,20191231,1.00 ,6250.00 ,1.00 ,6250.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,6250.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,18958.33 ,3.00 ,18958.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,18958.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,38124.99 ,6.00 ,38124.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,38124.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,50624.99 ,8.00 ,50624.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,50624.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,50624.99 ,8.00 ,50624.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,50624.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000645806,20200630,6.00 ,5568.74 ,5.00 ,4621.52 ,0.83 ,0.83 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,4621.52 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14.00 ,14888.18 ,13.00 ,13940.96 ,0.93 ,0.94 ,0.00 ,0.00 ,0.00 ,0.00 ,13.00 ,13940.96 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,24.00 ,25582.61 ,23.00 ,24635.39 ,0.96 ,0.96 ,0.00 ,0.00 ,0.00 ,0.00 ,23.00 ,24635.39 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,25.00 ,25613.17 ,24.00 ,24665.95 ,0.96 ,0.96 ,0.00 ,0.00 ,0.00 ,0.00 ,24.00 ,24665.95 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,25.00 ,25613.17 ,24.00 ,24665.95 ,0.96 ,0.96 ,0.00 ,0.00 ,0.00 ,0.00 ,24.00 ,24665.95 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000561590,20191231,1.00 ,7666.67 ,1.00 ,7666.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,7666.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,23255.56 ,3.00 ,23255.56 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,23255.56 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,38077.78 ,5.00 ,38077.78 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,38077.78 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,38077.78 ,5.00 ,38077.78 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,38077.78 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,38077.78 ,5.00 ,38077.78 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,38077.78 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000622768,20200331,2.00 ,4285.55 ,2.00 ,4285.55 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,4285.55 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,13447.77 ,6.00 ,13447.77 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,13447.77 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,15532.21 ,9.00 ,15532.21 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,15532.21 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,15532.21 ,9.00 ,15532.21 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,15532.21 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,15532.21 ,9.00 ,15532.21 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,15532.21 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000667622,20200630,1.00 ,538.19 ,1.00 ,538.19 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,538.19 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,1597.21 ,3.00 ,1597.21 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,1597.21 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,2013.88 ,4.00 ,2013.88 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,2013.88 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,2013.88 ,4.00 ,2013.88 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,2013.88 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,2013.88 ,4.00 ,2013.88 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,2013.88 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000422919,20191231,1.00 ,5208.33 ,1.00 ,5208.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,5208.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,15798.60 ,3.00 ,15798.60 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,15798.60 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,19791.66 ,4.00 ,19791.66 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,19791.66 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,19791.66 ,4.00 ,19791.66 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,19791.66 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,19791.66 ,4.00 ,19791.66 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,19791.66 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000565355,20200630,1.00 ,2686.67 ,1.00 ,2686.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,2686.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,7973.34 ,3.00 ,7973.34 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,7973.34 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,15860.01 ,6.00 ,15860.01 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,15860.01 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,23746.68 ,9.00 ,23746.68 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,23746.68 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10.00 ,25306.68 ,10.00 ,25306.68 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10.00 ,25306.68 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000420334,20191231,1.00 ,9583.33 ,1.00 ,1005750.00 ,1.00 ,104.95 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,1005750.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,18527.77 ,2.00 ,1014694.44 ,1.00 ,54.77 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,1014694.44 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,18527.77 ,2.00 ,1014694.44 ,1.00 ,54.77 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,1014694.44 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,18527.77 ,2.00 ,1014694.44 ,1.00 ,54.77 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,1014694.44 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,18527.77 ,2.00 ,1014694.44 ,1.00 ,54.77 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,1014694.44 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000632313,20200630,2.00 ,3444.44 ,2.00 ,3444.44 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,3444.44 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,10222.22 ,6.00 ,10222.22 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,10222.22 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,20333.32 ,12.00 ,20333.32 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,20333.32 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14.00 ,22499.98 ,14.00 ,22499.98 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14.00 ,22499.98 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14.00 ,22499.98 ,14.00 ,22499.98 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14.00 ,22499.98 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000422287,20200630,3.00 ,6415.84 ,2.00 ,3186.67 ,0.67 ,0.50 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,3186.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,436421.45 ,5.00 ,433192.28 ,0.83 ,0.99 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,433192.28 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,448425.35 ,8.00 ,445196.18 ,0.89 ,0.99 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,445196.18 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,460429.25 ,11.00 ,457200.08 ,0.92 ,0.99 ,0.00 ,0.00 ,0.00 ,0.00 ,11.00 ,457200.08 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,15.00 ,472565.06 ,14.00 ,469335.89 ,0.93 ,0.99 ,0.00 ,0.00 ,0.00 ,0.00 ,14.00 ,469335.89 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000453871,20191231,1.00 ,1630.00 ,1.00 ,1630.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,1630.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,4944.33 ,3.00 ,4944.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,4944.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,9942.99 ,6.00 ,9942.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,9942.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,11246.99 ,7.00 ,11246.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,11246.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,11246.99 ,7.00 ,11246.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,11246.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000569144,20200331,2.00 ,9263.88 ,2.00 ,9263.88 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,9263.88 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,29069.44 ,6.00 ,29069.44 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,29069.44 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,58138.90 ,12.00 ,58138.90 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,58138.90 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14.00 ,63888.90 ,14.00 ,63888.90 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14.00 ,63888.90 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14.00 ,63888.90 ,14.00 ,63888.90 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14.00 ,63888.90 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000556368,20191231,1.00 ,6133.33 ,1.00 ,6133.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,6133.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,18604.44 ,3.00 ,18604.44 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,18604.44 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,26373.33 ,5.00 ,26373.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,26373.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,26373.33 ,5.00 ,26373.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,26373.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,26373.33 ,5.00 ,26373.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,26373.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000365602,20200630,2.00 ,3044.89 ,2.00 ,3044.89 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,3044.89 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,9036.45 ,6.00 ,9036.45 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,9036.45 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,17974.67 ,12.00 ,17974.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,17974.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16.00 ,22601.23 ,16.00 ,22601.23 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16.00 ,22601.23 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16.00 ,22601.23 ,16.00 ,22601.23 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16.00 ,22601.23 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
