cust_no,dubil_num_3,dubil_num_6,dubil_num_9,dubil_num_12,count_loan_3,count_loan_6,count_loan_9,count_loan_12,count_payoff_loan_3,count_payoff_loan_6,count_payoff_loan_9,count_payoff_loan_12,count_nopayoff_loan_3,count_nopayoff_loan_6,count_nopayoff_loan_9,count_nopayoff_loan_12,count_earlypayoff_loan_3,count_earlypayoff_loan_6,count_earlypayoff_loan_9,count_earlypayoff_loan_12,count_normalpayoff_loan_3,count_normalpayoff_loan_6,count_normalpayoff_loan_9,count_normalpayoff_loan_12,count_ovduepayoff_loan_3,count_ovduepayoff_loan_6,count_ovduepayoff_loan_9,count_ovduepayoff_loan_12,ovdue_payoff_trade_max_3,ovdue_payoff_trade_max_6,ovdue_payoff_trade_max_9,ovdue_payoff_trade_max_12,ovdue_payoff_trade_min_3,ovdue_payoff_trade_min_6,ovdue_payoff_trade_min_9,ovdue_payoff_trade_min_12,early_payoff_trade_max_3,early_payoff_trade_max_6,early_payoff_trade_max_9,early_payoff_trade_max_12,early_payoff_trade_min_3,early_payoff_trade_min_6,early_payoff_trade_min_9,early_payoff_trade_min_12,obj_date,lon_amt_12,lon_amt_9,lon_amt_6,lon_amt_3,sum_amt_12,sum_amt_9,sum_amt_6,sum_amt_3,sum_payoff_amt_12,sum_payoff_amt_9,sum_payoff_amt_6,sum_payoff_amt_3,sum_nopayoff_amt_12,sum_nopayoff_amt_9,sum_nopayoff_amt_6,sum_nopayoff_amt_3,sum_earlypayoff_amt_12,sum_earlypayoff_amt_9,sum_earlypayoff_amt_6,sum_earlypayoff_amt_3,sum_normalpayoff_amt_12,sum_normalpayoff_amt_9,sum_normalpayoff_amt_6,sum_normalpayoff_amt_3,sum_ovduepayoff_amt_12,sum_ovduepayoff_amt_9,sum_ovduepayoff_amt_6,sum_ovduepayoff_amt_3,count_nopayoff_loan_rate_12,count_nopayoff_loan_rate_9,count_nopayoff_loan_rate_6,count_nopayoff_loan_rate_3,sum_nopayoff_amt_loan_rate_12,sum_nopayoff_amt_loan_rate_9,sum_nopayoff_amt_loan_rate_6,sum_nopayoff_amt_loan_rate_3,count_earlypayoff_loan_rate_12,count_earlypayoff_loan_rate_9,count_earlypayoff_loan_rate_6,count_earlypayoff_loan_rate_3,sum_earlypayoff_amt_rate_12,sum_earlypayoff_amt_rate_9,sum_earlypayoff_amt_rate_6,sum_earlypayoff_amt_rate_3,count_normalpayoff_loan_rate_12,count_normalpayoff_loan_rate_9,count_normalpayoff_loan_rate_6,count_normalpayoff_loan_rate_3,sum_normalpayoff_amt_rate_12,sum_normalpayoff_amt_rate_9,sum_normalpayoff_amt_rate_6,sum_normalpayoff_amt_rate_3,count_ovduepayoff_loan_rate_12,count_ovduepayoff_loan_rate_9,count_ovduepayoff_loan_rate_6,count_ovduepayoff_loan_rate_3,sum_ovduepayoff_amt_rate_12,sum_ovduepayoff_amt_rate_9,sum_ovduepayoff_amt_rate_6,sum_ovduepayoff_amt_rate_3,
3000616269,986.00 ,1426.00 ,1543.00 ,1543.00 ,986.00 ,1426.00 ,1543.00 ,1543.00 ,616.00 ,812.00 ,812.00 ,812.00 ,370.00 ,614.00 ,731.00 ,731.00 ,616.00 ,812.00 ,812.00 ,812.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,309.00 ,309.00 ,309.00 ,309.00 ,154.00 ,154.00 ,154.00 ,154.00 ,20200630,1076000.00 ,1076000.00 ,1076000.00 ,1076000.00 ,1076000.00 ,1076000.00 ,1076000.00 ,1076000.00 ,785000.00 ,785000.00 ,785000.00 ,785000.00 ,1076000.00 ,1076000.00 ,1076000.00 ,926000.00 ,785000.00 ,785000.00 ,785000.00 ,785000.00 ,,,,,,,,,0.47 ,0.47 ,0.43 ,0.38 ,1.00 ,1.00 ,1.00 ,0.86 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,0.00 ,0.00 ,0.00 ,0.00 ,,,,,
3000555756,145.00 ,236.00 ,328.00 ,405.00 ,145.00 ,236.00 ,328.00 ,405.00 ,92.00 ,183.00 ,275.00 ,327.00 ,53.00 ,53.00 ,53.00 ,78.00 ,92.00 ,183.00 ,275.00 ,327.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,341.00 ,341.00 ,341.00 ,341.00 ,341.00 ,341.00 ,341.00 ,341.00 ,20200630,250000.00 ,250000.00 ,250000.00 ,250000.00 ,250000.00 ,250000.00 ,250000.00 ,250000.00 ,125000.00 ,125000.00 ,125000.00 ,125000.00 ,250000.00 ,125000.00 ,125000.00 ,125000.00 ,125000.00 ,125000.00 ,125000.00 ,125000.00 ,,,,,,,,,0.19 ,0.16 ,0.22 ,0.37 ,1.00 ,0.50 ,0.50 ,0.50 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,0.00 ,0.00 ,0.00 ,0.00 ,,,,,
3000633273,92.00 ,183.00 ,210.00 ,210.00 ,92.00 ,183.00 ,210.00 ,210.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,183.00 ,210.00 ,210.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,,,,,100000.00 ,100000.00 ,100000.00 ,100000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000389637,196.00 ,312.00 ,404.00 ,496.00 ,104.00 ,312.00 ,404.00 ,496.00 ,0.00 ,117.00 ,117.00 ,117.00 ,104.00 ,195.00 ,287.00 ,379.00 ,0.00 ,117.00 ,117.00 ,117.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,2.00 ,2.00 ,2.00 ,,2.00 ,2.00 ,2.00 ,20200630,775000.00 ,775000.00 ,775000.00 ,775000.00 ,775000.00 ,775000.00 ,775000.00 ,575000.00 ,200000.00 ,200000.00 ,200000.00 ,200000.00 ,775000.00 ,775000.00 ,775000.00 ,575000.00 ,200000.00 ,200000.00 ,200000.00 ,200000.00 ,,,,,,,,,0.76 ,0.71 ,0.63 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,1.00 ,1.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,,,,,,0.00 ,0.00 ,0.00 ,,,,,,
3000440670,134.00 ,225.00 ,317.00 ,409.00 ,134.00 ,225.00 ,317.00 ,409.00 ,31.00 ,31.00 ,31.00 ,31.00 ,134.00 ,225.00 ,317.00 ,409.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,1.00 ,1.00 ,1.00 ,30.00 ,30.00 ,30.00 ,30.00 ,30.00 ,30.00 ,30.00 ,30.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,20200630,900000.00 ,900000.00 ,900000.00 ,900000.00 ,900000.00 ,900000.00 ,900000.00 ,900000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,900000.00 ,900000.00 ,900000.00 ,900000.00 ,,,,,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,0.03 ,0.03 ,0.03 ,0.03 ,1.00 ,1.00 ,1.00 ,1.00 ,0.97 ,0.97 ,0.97 ,0.97 ,1.00 ,1.00 ,1.00 ,1.00 ,
3000741081,92.00 ,111.00 ,111.00 ,111.00 ,92.00 ,111.00 ,111.00 ,111.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,111.00 ,111.00 ,111.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,421000.00 ,421000.00 ,421000.00 ,421000.00 ,421000.00 ,421000.00 ,421000.00 ,421000.00 ,,,,,421000.00 ,421000.00 ,421000.00 ,421000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000730014,116.00 ,138.00 ,138.00 ,138.00 ,116.00 ,138.00 ,138.00 ,138.00 ,0.00 ,0.00 ,0.00 ,0.00 ,116.00 ,138.00 ,138.00 ,138.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,551000.00 ,551000.00 ,551000.00 ,551000.00 ,551000.00 ,551000.00 ,551000.00 ,551000.00 ,,,,,551000.00 ,551000.00 ,551000.00 ,551000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000933624,35.00 ,35.00 ,35.00 ,35.00 ,35.00 ,35.00 ,35.00 ,35.00 ,0.00 ,0.00 ,0.00 ,0.00 ,35.00 ,35.00 ,35.00 ,35.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,494150.00 ,494150.00 ,494150.00 ,494150.00 ,494150.00 ,494150.00 ,494150.00 ,494150.00 ,,,,,494150.00 ,494150.00 ,494150.00 ,494150.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000971703,2.00 ,2.00 ,2.00 ,2.00 ,2.00 ,2.00 ,2.00 ,2.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,2.00 ,2.00 ,2.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,221000.00 ,221000.00 ,221000.00 ,221000.00 ,221000.00 ,221000.00 ,221000.00 ,221000.00 ,,,,,221000.00 ,221000.00 ,221000.00 ,221000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000576034,92.00 ,183.00 ,275.00 ,314.00 ,92.00 ,183.00 ,275.00 ,314.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,183.00 ,275.00 ,314.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,600000.00 ,600000.00 ,600000.00 ,600000.00 ,600000.00 ,600000.00 ,600000.00 ,600000.00 ,,,,,600000.00 ,600000.00 ,600000.00 ,600000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000554329,460.00 ,915.00 ,1375.00 ,1608.00 ,460.00 ,915.00 ,1375.00 ,1608.00 ,104.00 ,195.00 ,287.00 ,340.00 ,356.00 ,720.00 ,1088.00 ,1268.00 ,104.00 ,195.00 ,287.00 ,340.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,336.00 ,336.00 ,336.00 ,336.00 ,20.00 ,20.00 ,20.00 ,20.00 ,20200630,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,300000.00 ,300000.00 ,300000.00 ,300000.00 ,500000.00 ,250000.00 ,250000.00 ,250000.00 ,300000.00 ,300000.00 ,300000.00 ,300000.00 ,,,,,,,,,0.79 ,0.79 ,0.79 ,0.77 ,1.00 ,0.50 ,0.50 ,0.50 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,0.00 ,0.00 ,0.00 ,0.00 ,,,,,
3000631858,92.00 ,183.00 ,198.00 ,198.00 ,92.00 ,183.00 ,198.00 ,198.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,183.00 ,198.00 ,198.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,66000.00 ,66000.00 ,66000.00 ,66000.00 ,66000.00 ,66000.00 ,66000.00 ,66000.00 ,,,,,66000.00 ,66000.00 ,66000.00 ,66000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000620785,92.00 ,183.00 ,232.00 ,232.00 ,92.00 ,183.00 ,232.00 ,232.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,183.00 ,232.00 ,232.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000655057,92.00 ,183.00 ,187.00 ,187.00 ,92.00 ,183.00 ,187.00 ,187.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,183.00 ,187.00 ,187.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,,,,,400000.00 ,400000.00 ,400000.00 ,400000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000609403,92.00 ,183.00 ,239.00 ,239.00 ,92.00 ,183.00 ,239.00 ,239.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,183.00 ,239.00 ,239.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,50000.00 ,50000.00 ,50000.00 ,50000.00 ,50000.00 ,50000.00 ,50000.00 ,50000.00 ,,,,,50000.00 ,50000.00 ,50000.00 ,50000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000865747,122.00 ,122.00 ,122.00 ,122.00 ,122.00 ,122.00 ,122.00 ,122.00 ,0.00 ,0.00 ,0.00 ,0.00 ,122.00 ,122.00 ,122.00 ,122.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,187000.00 ,187000.00 ,187000.00 ,187000.00 ,187000.00 ,187000.00 ,187000.00 ,187000.00 ,,,,,187000.00 ,187000.00 ,187000.00 ,187000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000749353,154.00 ,154.00 ,154.00 ,154.00 ,154.00 ,154.00 ,154.00 ,154.00 ,0.00 ,0.00 ,0.00 ,0.00 ,154.00 ,154.00 ,154.00 ,154.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,272000.00 ,272000.00 ,272000.00 ,272000.00 ,272000.00 ,272000.00 ,272000.00 ,272000.00 ,,,,,272000.00 ,272000.00 ,272000.00 ,272000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000723220,184.00 ,229.00 ,229.00 ,229.00 ,184.00 ,229.00 ,229.00 ,229.00 ,0.00 ,0.00 ,0.00 ,0.00 ,184.00 ,229.00 ,229.00 ,229.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,,,,,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000803386,87.00 ,87.00 ,87.00 ,87.00 ,87.00 ,87.00 ,87.00 ,87.00 ,0.00 ,0.00 ,0.00 ,0.00 ,87.00 ,87.00 ,87.00 ,87.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,430000.00 ,430000.00 ,430000.00 ,430000.00 ,430000.00 ,430000.00 ,430000.00 ,430000.00 ,,,,,430000.00 ,430000.00 ,430000.00 ,430000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000864604,88.00 ,88.00 ,88.00 ,88.00 ,88.00 ,88.00 ,88.00 ,88.00 ,0.00 ,0.00 ,0.00 ,0.00 ,88.00 ,88.00 ,88.00 ,88.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,1350000.00 ,1350000.00 ,1350000.00 ,1350000.00 ,1350000.00 ,1350000.00 ,1350000.00 ,1350000.00 ,,,,,1350000.00 ,1350000.00 ,1350000.00 ,1350000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000952123,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14.00 ,14.00 ,14.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,375000.00 ,375000.00 ,375000.00 ,375000.00 ,375000.00 ,375000.00 ,375000.00 ,375000.00 ,,,,,375000.00 ,375000.00 ,375000.00 ,375000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000628622,92.00 ,183.00 ,219.00 ,219.00 ,92.00 ,183.00 ,219.00 ,219.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,183.00 ,219.00 ,219.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,440000.00 ,440000.00 ,440000.00 ,440000.00 ,440000.00 ,440000.00 ,440000.00 ,440000.00 ,,,,,440000.00 ,440000.00 ,440000.00 ,440000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000569318,224.00 ,390.00 ,482.00 ,503.00 ,224.00 ,390.00 ,482.00 ,503.00 ,92.00 ,183.00 ,275.00 ,296.00 ,132.00 ,207.00 ,207.00 ,207.00 ,92.00 ,183.00 ,275.00 ,296.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,366.00 ,366.00 ,366.00 ,366.00 ,366.00 ,366.00 ,366.00 ,366.00 ,20200630,540000.00 ,540000.00 ,540000.00 ,540000.00 ,540000.00 ,540000.00 ,540000.00 ,540000.00 ,360000.00 ,360000.00 ,360000.00 ,360000.00 ,180000.00 ,180000.00 ,180000.00 ,180000.00 ,360000.00 ,360000.00 ,360000.00 ,360000.00 ,,,,,,,,,0.41 ,0.43 ,0.53 ,0.59 ,0.33 ,0.33 ,0.33 ,0.33 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,0.00 ,0.00 ,0.00 ,0.00 ,,,,,
3000425084,92.00 ,183.00 ,244.00 ,244.00 ,92.00 ,183.00 ,244.00 ,244.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,183.00 ,244.00 ,244.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000654992,92.00 ,174.00 ,174.00 ,174.00 ,92.00 ,174.00 ,174.00 ,174.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,174.00 ,174.00 ,174.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,,,,,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000658913,92.00 ,180.00 ,180.00 ,180.00 ,92.00 ,180.00 ,180.00 ,180.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,180.00 ,180.00 ,180.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,260000.00 ,260000.00 ,260000.00 ,260000.00 ,260000.00 ,260000.00 ,260000.00 ,260000.00 ,,,,,260000.00 ,260000.00 ,260000.00 ,260000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000730088,92.00 ,106.00 ,106.00 ,106.00 ,92.00 ,106.00 ,106.00 ,106.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,106.00 ,106.00 ,106.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000667559,184.00 ,330.00 ,330.00 ,330.00 ,184.00 ,330.00 ,330.00 ,330.00 ,0.00 ,0.00 ,0.00 ,0.00 ,184.00 ,330.00 ,330.00 ,330.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,600000.00 ,600000.00 ,600000.00 ,600000.00 ,600000.00 ,600000.00 ,600000.00 ,600000.00 ,,,,,600000.00 ,600000.00 ,600000.00 ,600000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000471314,1196.00 ,2363.00 ,3057.00 ,3155.00 ,1196.00 ,2363.00 ,3057.00 ,3155.00 ,1104.00 ,2196.00 ,2596.00 ,2607.00 ,92.00 ,167.00 ,461.00 ,548.00 ,1104.00 ,2196.00 ,2596.00 ,2607.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,44091.00 ,44091.00 ,44091.00 ,44091.00 ,276.00 ,276.00 ,276.00 ,276.00 ,20200630,1830000.00 ,1830000.00 ,1830000.00 ,1830000.00 ,1830000.00 ,1830000.00 ,1830000.00 ,1830000.00 ,1360000.00 ,1360000.00 ,1360000.00 ,1360000.00 ,1830000.00 ,1340000.00 ,470000.00 ,470000.00 ,1360000.00 ,1360000.00 ,1360000.00 ,1360000.00 ,,,,,,,,,0.17 ,0.15 ,0.07 ,0.08 ,1.00 ,0.73 ,0.26 ,0.26 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,0.00 ,0.00 ,0.00 ,0.00 ,,,,,
3000569960,92.00 ,183.00 ,275.00 ,324.00 ,92.00 ,183.00 ,275.00 ,324.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,183.00 ,275.00 ,324.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200630,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
