"req_id","customerid","businessid"
"12020051819150365122","3000875983",_作废TCL20200500001210
"12020051414240349628","3000867150",TCL20200500000936
"12020051215150349282","3000860025",TCL20200500000739
"12020051515510349805","3000871202",TCL20200500001058
"12020022516290225739","3000424813",TCL20200200001069
"12020052819240380994","3000901065",TCL20200500001967
"12020052613220366526","3000893394",TCL20200500001763
"12020052711380378739","3000780306",TCL20200500001839
"12020060210540381529","3000908370",TCL20200600000082
"12020060116000381450","3000907396",TCL20200600000043
"12020060310570381700","3000910854",_作废TCL20200600000141
"12020060312000381763","3000911229",_作废TCL20200600000157
"12020061121510395940","3000655502",TCL20200600000784
"12020060911150395239","3000919849",TCL20200600000491
"12020060414590381933","3000914866",TCL20200600000253
"12020052912030381057","3000485204",TCL20200500001990
"12020062819060429530","3000503661",TCL20200600001949
"12020062815570429452","3000660414",TCL20200600001913
"12020062316510412122","3000776901",_作废TCL20200600001682
"12020062912000429664","3000460096",TCL20200600001866
"12020061711360410448","3000761804",_作废TCL20200600001152
"12020062415460412477","3000961655",TCL20200600001797
"12020062016160411309","3000952768",TCL20200600001421
"12020061516240396577","3000939666",TCL20200600000996
"12020062211090411570","3000725583",TCL20200600001478
"12020062218090411815","3000957016",TCL20200600001565
"12020062216420411755","3000956633",TCL20200600001542
"12020062414260412420","3000645895",TCL20200600001779
"12020061911440411001","3000950206",TCL20200600001348
"12020070313300430693","3000984196",TCL20200700000225
"12020070314110430699","3000984287",TCL20200700000231
"12020070110040430103","3000981707",TCL20200700000003
"12020070218230430568","3000983653",TCL20200700000180
"12020071010430447472","3000992330",TCL20200700000746
"12020070816410447037","3000989253",TCL20200700000589
"12020070212210430425","3000982053",TCL20200700000118
"12020071316090448049","3000298937",_作废TCL20200700000966
"12020072016450463185","3000724584",TCL20200700001505
"12020071720240462828","3001007213",TCL20200700001411
"12020071717050462779","3000905625",TCL20200700001393
"12020072517000464282","3001020296",TCL20200700001906
"12020080411430479697","3001035372",_作废TCL20200800000124
"12020081311210481229","3001051143",_作废TCL20200800000671
"12020081011450480658","3001045137",_作废TCL20200800000477
"12020073111300479105","3001030374",TCL20200700002263
"12020081010270480640","3000425792",TCL20200800000456
"12020082010220510188","3000665820",TCL20200800001164
"12020081410420481399","3000570001",_作废TCL20200800000749
"12020082114050510545","3001052417",TCL20200800001317
"12020082613280533375","3001082246",TCL20200800001585
"12020081315490481323","3001052257",TCL20200800000709
"12020082710270533548","4000792885",TCL20200800001639
"12020081913540509974","3001064227",_作废TCL20200800001079
"12020083118100534357","3000420795",_作废TCL20200800001848
"12020090116030534552","3000579983",_作废TCL20200900000051
"12020082819300533994","3001088879",TCL20200800001800
"12020091712460558336","3000621158",TCL20200900001094
"12020092815270560486","3001170322",_作废TCL20200900001960
"12020091715010558375","3000581914",TCL20200900001115
"12020091716340558411","3000426822",TCL20200900001140
"12020091817070558653","3001162920",TCL20200900001245
"12020092821540560608","3001182202",_作废TCL20200900002009
"12020091012140557209","3001127871",TCL20200900000627
"12020101016450561487","3001190682",TCL20201000000176
"12020101008140561321","3000612721",TCL20201000000105
"12020092711520560168","4003815817",TCL20200900001829
"12020092915300560761","3001183276",TCL20200900002059
"12020101012130561374","3001189916",TCL20201000000128
"12020100915510561253","3001189030",_作废TCL20201000000076
"12020091812100558565","3001158553",_作废TCL20200900001092
"12020091618090558226","3001152267",TCL20200900000921
"12020092312190559394","3001170342",TCL20200900001510
"12020091611540558094","3001155231",TCL20200900000992
"12020092113150558901","3001166325",TCL20200900001313
"12020102010430563537","3001208760",TCL20201000001158
"12020101210110561604","3000681667",TCL20201000000237
"12020101315290562031","3001195380",TCL20201000000435
"12020102014550563748","3001209688",TCL20201000001251
"12020101415590562325","3001197879",TCL20201000000570
"12020102018100563933","3001210345",TCL20201000001334
"12020102110480564046","3001211287",TCL20201000001392
"12020100915400561194","3001188997",TCL20201000000075
"12020100911100561146","3000423996",TCL20201000000026
"12020102320060565668","3001225516",TCL20201000002208
"12020102400510565766","3001222087",TCL20201000001922
"12020102212240564635","3001214518",TCL20201000001688
"12020102318000565582","3000981948",TCL20201000001672
"12020102210060564497","3001213827",TCL20201000001612
"12020102018100563947","3001210349",TCL20201000001331
"12020102115480564293","3000621167",TCL20201000001513
"12020102211020564553","3001214090",TCL20201000001632
"12020102411550565797","3001226090",TCL20201000002239
"12020102415360565896","3001226823",TCL20201000002275
"12020102210570564548","3001214063",TCL20201000001627
"12020102017460563912","3001210386",TCL20201000001343
"12020102222210565075","3001214200",TCL20201000001643
"12020102712590566978","3001232362",TCL20201000002758
"12020102818010567802","3001235799",TCL20201000003088
"12020102912240568044","3001237179",TCL20201000003224
"12020103011270568463","3001240230",TCL20201000003413
"12020103111380568848","3001243378",TCL20201000003584
"12020110612000611087","3001257841",TCL20201100000936
"12020102910550567913","3001234838",TCL20201000003180
"12020102718110567344","3001229667",TCL20201000002444
"12020110220260569428","3001248220",TCL20201100000197
"12020110312000590467","3000550853",TCL20201100000257
"12020103011160568418","3001240101",TCL20201000003408
"12020102616340566517","3001230920",TCL20201000002576
"12020110412520610138","3001252713",TCL20201100000511
"12020111118560612877","3000599083",TCL20201100001828
"12020111310100613523","3001293096",TCL20201100002118
"12020111014380612207","3001280719",TCL20201100001468
"12020111214480613231","3000585877",TCL20201100001977
"12020111015070612234","3001257629",TCL20201100001470
"12020111115370612726","3001285740",TCL20201100001735
"12020111810370653249","3001312784",TCL20201100002890
"12020111913490653694","3001317546",TCL20201100003263
"12020112116510654229","3001322828",TCL20201100003655
"12020112315400676194","3000806989",TCL20201100003845
"12020111915470653774","3001299169",TCL20201100003311
"12020111718150653201","3001310883",TCL20201100002857
"12020111617030652689","3001286343",TCL20201100002622
"12020111316580649340","3001295782",TCL20201100002335
"12020111716520653161","3001310453",TCL20201100002833
"12020111717310653177","3001310678",TCL20201100002843
"12020121018290708730","3001374872",TCL20201200001166
"12020112117590654247","3001323840",TCL20201100003676
"12020120412210707289","3001358939",TCL20201200000519
"12020120311280681314","3001354992",TCL20201200000344
"12020112311310654394","3000418221",TCL20201100003759
"12020112713410680402","3001338611",TCL20201100004462
"12020120318250706389","3001357890",TCL20201200000465
"12020113012000680635","3000604816",TCL20201100004620
"12020112412000679662","3001327606",TCL20201100003916
"12020120114500680923","3001350671",TCL20201200000082
"12020112418000679808","3001314489",TCL20201100003998
"12020120917590708483","4002327840",TCL20201200001072
"12020121416400709170","3000629268",TCL20201200001446
"12020120722260707841","3001368722",TCL20201200000817
"12020122411340710241","3001408069",TCL20201200002198
"12020122411310710221","3000634218",TCL20201200002196
"12020123011480711102","3001420826",TCL20201200002605
"12020121411450709094","3001385020",TCL20201200001360
"12021011515230714380","3001453347",TCL20210100001576
"12021011312040713764","3000725583",TCL20210100001174
"12021010617070712417","3001432943",TCL20210100000393
"12021010812380712850","3001437912",TCL20210100000640
"12021011116210713365","3000426820",TCL20210100000927
"12021010911490713047","4003572199",TCL20210100000756
"12021011416150714145","3001451090",TCL20210100001427
"12021011610560714524","3000845275",TCL20210100001634
"12021020513560771094","3000206896",TCL20210200000455
"12021012617080716285","3000457876",TCL20210100002741
"12021020215020770456","3001495033",TCL20210200000163
"12021030312090802771","3001195366",TCL20210300000243
"12021011915410714984","3000641114",TCL20210100001940
"12021022016360772072","3001508463",TCL20210200000683
"12021013115470769984","3001462038",TCL20210100003144
"12021020110260770054","3001492254",TCL20210200000005
"12021042715250866622","4500266950",TCL20210400001959
"12021040615130863711","4500163332",TCL20210400000257
"12021042611520866208","4500264104",TCL20210400001646
"12021031011300803682","3001556463",TCL20210300000853
"12021031011580803691","3001331894",TCL20210300000629
"12021040213070863464","4010855951",TCL20210400000121
"12021041515590864808","3001063043",TCL20210400000898
"12021031712080804761","4500062101",TCL20210300001508
"12021031616210804619","3001034630",TCL20210300001440
"12021041316580864531","4500208440",TCL20210400000751
"12021031812400804920","4500075907",TCL20210300001618
"12021041414580864616","4500209263",TCL20210400000810
"12021033011300854660","4500130368",TCL20210300002666
"12021041310490864442","4500201547",TCL20210400000688
"12021052116180902576","4500327737",TCL20210500001818
"12021051313380901126","4500302644",TCL20210500000916
"12021052813330904409","4500338328",TCL20210500002411
"12021052813560904417","4500336659",TCL20210500002331
"12021052515530903172","4500332992",TCL20210500002108
"12021052711590903889","4500335998",TCL20210500002283
"12021051218180901001","3000854986",TCL20210500000843
"12021052418000902944","3001317738",TCL20210500001960
"12021052409590902768","3000593495",TCL20210500001903
"12021050811350900148","3001485679",TCL20210500000316
"12021050714340899957","4006357771",TCL20210500000209
"12021052714210904014","4500336275",TCL20210500002306
"12021052800500904265","4500337029",TCL20210500002350
"12021060119110963322","4000569305",TCL20210600000107
"12021060216390963459","4500347085",TCL20210600000192
"12019071214190034352","3000556052",TCL20190700000497
"12019101010050086657","3000597860",TCL20191000000070
"12019090616040069232","3000585877",TCL20190900000202
"12019090409120069087","3000563392",TCL20190900000016
"12019081510570059549","3000572735",TCL20190800000553
"12019112714270119872","3000630570",TCL20191100001667
"12019120211180128726","3000629785",TCL20191100001581
"12020051210540349188","3000659211",TCL20200500000698
"12020051215440349278","3000860386",TCL20200500000750
"12020050815020343951","3000849540",TCL20200500000390
"12020051414540349645","3000737296",TCL20200500000947
"12020052014530365540","3000881869",TCL20200500001374
"12020030611160236853","3000709462",TCL20200200001141
"12020051113190349029","3000850365",TCL20200500000598
"12020050716220339769","3000849291",TCL20200500000276
"12020050817350344315","3000851914",TCL20200500000435
"12020031614340253008","4001868558",TCL20200300000720
"12020052110360365685","3000883507",TCL20200500001418
"12020050811320342840","3000846529",TCL20200500000342
"12020052212050365911","3000186214",TCL20200500001534
"12020051118030349151","3000857686",TCL20200500000672
"12020050811360342776","3000850148",TCL20200500000341
"12020051315320349438","3000863954",TCL20200500000845
"12020052217390366022","3000888299",TCL20200500001583
"12020052217180366016","3000888220",TCL20200500001579
"12020050911260346258","3000852459",TCL20200500000477
"12020041415530296950","3000779706",TCL20200300002135
"12020060918010395398","3000119269",TCL20200600000516
"12020061213330396063","3000813641",_作废TCL20200600000822
"12020061217070396144","3000424012",TCL20200600000859
"12020060510560382063","3000916079",TCL20200600000287
"12020061614080409516","3000057266",TCL20200600001075
"12020061821270410913","3000949295",_作废TCL20200600001333
"12020062317440412145","3000885781",TCL20200600001706
"12020062317090412114","3000959529",TCL20200600001690
"12020070717230446789","3000946479",TCL20200700000495
"12020070312210430681","3000984100",_作废TCL20200700000218
"12020071012030447520","3000992563",TCL20200700000763
"12020071410510448187","3000628375",TCL20200700001015
"12020071211310447789","3000995317",TCL20200700000876
"12020070912020447267","3000990268",TCL20200700000655
"12020070816570447085","3000989278",_作废TCL20200700000592
"12020071516450448643","3001002569",TCL20200700001195
"12020071413380448276","3000424677",TCL20200700001056
"12020071519480448667","3001002849",TCL20200700001215
"12020072217000463745","3000430498",_作废TCL20200700001707
"12020072812390478397","3001023898",TCL20200700002023
"12020072013170463124","3001010226",TCL20200700001467
"12020080718320480504","3001042577",TCL20200800000418
"12020072911090478609","3001025850",_作废TCL20200700002075
"12020080512160479932","3000718332",TCL20200800000208
"12020080411200479682","3001035292",TCL20200800000123
"12020073117400479233","3001031770",TCL20200700002322
"12020073017560479016","3000244559",TCL20200700002238
"12020080318270479597","3001034883",TCL20200800000101
"12020073012270478922","3001028248",TCL20200700002193
"12020073112000479129","3001030505",_作废TCL20200700002273
"12020073016080478972","3001029390",TCL20200700002221
"12020073018000479019","3001028312",TCL20200700002192
"12020081918000510089","3001064857",TCL20200800001117
"12020083013300534124","3000723982",_作废TCL20200800001827
"12020082617000533437","3000723620",TCL20200800001613
"12020082216040510671","3001073435",TCL20200800001372
"12020082112000510504","3001039451",TCL20200800001256
"12020081412280481468","4003807579",TCL20200800000775
"12020082312000510724","3001074526",TCL20200800001384
"12020081912060509944","3001063990",TCL20200800001062
"12020082010570510206","3001066010",TCL20200800001171
"12020081115590480945","3001048210",TCL20200800000578
"12020082716360533702","3001085396",TCL20200800001703
"12020083117340534347","3001076494",TCL20200800001900
"12020090211060534658","3001101414",TCL20200900000098
"12020090911520557031","3001127883",TCL20200900000538
"12020090815330556881","3001123669",TCL20200900000479
"12020092515480559897","3001175475",TCL20200900001741
"12020091013450557283","3001007243",TCL20200900000639
"12020091718000558454","3001150179",TCL20200900001109
"12020092311140559352","3001170137",TCL20200900001495
"12020090710470556602","3001118424",TCL20200900000371
"12020091414450557767","3001149150",TCL20200900000832
"12020092911180560677","3001182334",TCL20200900002022
"12020101211460561651","3000979638",TCL20201000000259
"12020091713380558366","3001158888",TCL20200900001105
"12020092817360560562","3001181963",TCL20200900002000
"12020092412450559598","3001172602",TCL20200900001614
"12020091616250558191","3001156667",TCL20200900001028
"12020091611550558096","3001155293",TCL20200900000990
"12020091512330557917","3001151801",TCL20200900000911
"12020092413210559622","3001172715",TCL20200900001620
"12020091112160557439","3000226969",TCL20200900000710
"12020092110270558790","3001165895",TCL20200900001281
"12020101918100563456","3001208099",TCL20201000001085
"12020102014070563696","3001209530",TCL20201000001233
"12020101515280562562","3001200594",TCL20201000000679
"12020101412090562246","3001195954",TCL20201000000480
"12020101512000562472","3000621329",TCL20201000000546
"12020101717180563099","3001205117",_作废TCL20201000000924
"12020101915530563366","3001207833",TCL20201000001055
"12020102612050566259","3001229488",TCL20201000002439
"12020102111280564106","3001211493",TCL20201000001412
"12020102316180565485","3001223823",TCL20201000002110
"12020102410350565803","3001225797",TCL20201000002223
"12020102215170564775","3001216394",TCL20201000001768
"12020102611510566226","3001229529",TCL20201000002426
"12020102309020565123","3000206569",TCL20201000001887
"12020102516210566065","3001228544",TCL20201000002348
"12020102610500566141","3001229209",TCL20201000002381
"12020102218270564990","3001215193",_作废TCL20201000001779
"12020102316450565514","3001224089",TCL20201000002130
"12020102617120566587","3001231084",TCL20201000002602
"12020102718340567338","3001233865",TCL20201000002926
"12020102914040568089","3000553012",_作废TCL20201000003244
"12020103114320568870","3001243759",TCL20201000003602
"12020110515470610760","3001182672",TCL20201100000788
"12020110510040610505","3000613936",_作废TCL20201100000666
"12020110312020590569","3001247546",TCL20201100000219
"12020102812110567550","3001222271",_作废TCL20201000003016
"12020110316120607562","3001250933",TCL20201100000353
"12020102615340566448","3001212736",TCL20201000002523
"12020102711240566777","3001231949",TCL20201000002705
"12020102716100567148","3001233428",TCL20201000002841
"12020111217340613422","4004881096",TCL20201100002068
"12020111208250612927","3001249610",TCL20201100001837
"12020111210330612967","4004818884",TCL20201100001857
"12020110920270611969","3001278966",TCL20201100001365
"12020111111430612585","3001283533",TCL20201100001653
"12020111212480613058","3001264114",TCL20201100001933
"12020111316140646780","3001295560",TCL20201100002305
"12020112210430654263","3000890344",TCL20201100003682
"12020112516330679986","3001334222",TCL20201100004238
"12020111814250653394","3001314466",TCL20201100003020
"12020111317150650148","3001295762",TCL20201100002342
"12020111512590652210","3001302627",TCL20201100002396
"12020111713560653018","3000660652",TCL20201100002751
"12020111716290653149","3001310227",TCL20201100002822
"12020111616200652639","3001305791",TCL20201100002603
"12020112709150680301","3001334188",TCL20201100004240
"12020120111120680826","3001349831",TCL20201200000028
"12020120710160707625","3001349897",TCL20201200000676
"12020112310130654348","3000626085",TCL20201100003723
"12020112022250654174","3001282317",TCL20201100003634
"12020120112270680855","3001345178",TCL20201200000054
"12020120110390680778","3001345295",TCL20201200000015
"12020120112580680881","3001350257",TCL20201200000064
"12020120114450680900","3001346382",TCL20201200000081
"12020112411410679650","3001328291",TCL20201100003955
"12020121113580708868","3001129431",TCL20201200001227
"12020121717060709607","3001394184",TCL20201200001745
"12020120816050708075","3001370349",TCL20201200000934
"12020121911250709756","3000868665",TCL20201200001863
"12020121916380709784","3001398258",TCL20201200001879
"12020121011340708648","3001350829",TCL20201200001108
"12020121417150709188","3001386723",TCL20201200001456
"12020121409540709043","3000643743",TCL20201200001341
"12020122817570710894","3000661438",TCL20201200002481
"12020123112000711232","3001418077",TCL20201200002591
"12020121414380709143","3000379491",TCL20201200001405
"12021010619210712456","3001433208",TCL20210100000426
"12021011514420714367","3001255359",TCL20210100001560
"12021010816340712971","3001438756",TCL20210100000719
"12021011510520714276","3001184287",TCL20210100001509
"12021010612060712315","3001431763",TCL20210100000315
"12021010712060712585","3001306152",TCL20210100000468
"12021010722080712762","3001437010",TCL20210100000577
"12021011316430713876","3001356519",TCL20210100001254
"12021011316430713876","3001356519",TCL20210100001254
"12021011116560713376","3001443910",TCL20210100000937
"12021010417000711865","3000655256",TCL20210100000106
"12021010814540712919","3001436644",TCL20210100000682
"12021011512580714319","3001375564",TCL20210100001544
"12021011417020714158","3001450677",TCL20210100001444
"12021012116080715475","3000533201",TCL20210100002222
"12021022411530772350","3000629456",TCL20210200000827
"12021030409480802891","3000637463",TCL20210300000332
"12021020313110770694","3001170028",TCL20210200000262
"12021020510440771071","3001503297",TCL20210200000354
"12021013007190769881","3001464494",TCL20210100003098
"12021020311250770558","3001493040",TCL20210200000244
"12021012714430716444","3001480399",TCL20210100002820
"12021030313510802791","3001234755",TCL20210300000258
"12021042716420866673","3000886490",TCL20210400002014
"12021040112490863252","3001452818",TCL20210400000031
"12021031010190803653","4010752041",TCL20210300000843
"12021042216110865682","3000256027",TCL20210400001361
"12021042716320866658","4500267176",TCL20210400001989
"12021041409570864567","4500211401",TCL20210400000768
"12021030819550803448","3000407442",TCL20210300000698
"12021041216380864385","3001248229",TCL20210400000650
"12021041915040865168","4500232635",TCL20210400001082
"12021041913140865136","4500092275",TCL20210400001065
"12021042016550865378","4500237654",TCL20210400001224
"12021033111480863086","3000740429",TCL20210300002781
"12021040316220863564","3000749574",TCL20210400000194
"12021040912010864122","4002350013",TCL20210400000509
"12021031314000804227","4500029528",TCL20210300001172
"12021031716550804807","3001051999",TCL20210300001564
"12021032916120806487","4500126911",TCL20210300002608
"12021040610280863643","4500161498",TCL20210400000217
"12021031210560804097","4500021287",TCL20210300001073
"12021042918350867496","4500272173",TCL20210400002597
"12021050611380899593","3000940767",TCL20210500000068
"12021050614490899738","4500283880",TCL20210500000101
"12021052015500902369","4500325407",TCL20210500001668
"12021052117340902606","4500327926",TCL20210500001838
"12021052210260902634","4500328971",TCL20210500001862
"12021052713410903984","4500336390",TCL20210500002316
"12021051315460901177","4500303337",TCL20210500000948
"12021051411590901355","4500300877",TCL20210500001048
"12021052815570904494","4500273015",TCL20210500002435
"12021051912020902055","4500316500",TCL20210500001479
"12021052015590902378","3001238358",TCL20210500001676
"12021050718420900055","4500287450",TCL20210500000281
"12021051113400900715","4500297215",TCL20210500000640
"12021052709520903666","3000625982",TCL20210500002270
"12021052415220902890","4500329297",TCL20210500001962
"12021060118090963280","4500346691",TCL20210600000099
"12021051312360901097","3000412924",TCL20210500000910
"12018122811560003821","3000380925",TCL20181200000061
"12019040816140010572","3000414173",TCL20190300000388
"12019062416420027285","3000500885",TCL20190600000629
"12019100915390086480","3000601057",TCL20191000000079
"12019102515450098956","3000611218",TCL20191000000642
"12019103011230104557","3000613640",TCL20191000000749
"12019123010500159972","3000645635",TCL20191200001057
"12019120313440128886","3000632271",TCL20191100001874
"12019123016120160088","3000655785",TCL20191200001754
"12020021111070210987","3000669172",TCL20200200000193
"12020052011090365436","3000880124",TCL20200500001339
"12020050808540342573","3000843378",TCL20200500000323
"12020051916030365308","4001886752",TCL20200500001286
"12020051313170349418","3000863220",TCL20200500000823
"12020050811460342861","3000850213",TCL20200500000348
"12020051015590348887","3000854945",TCL20200500000562
"12020051114240349042","4002221092",TCL20200500000610
"12020051115070349057","3000649852",TCL20200500000626
"12020051111110348989","3000847446",TCL20200500000573
"12020050714030339435","3000848398",TCL20200500000227
"12020060120280381505","3000907955",TCL20200600000074
"12020050714000339557","3000848047",TCL20200500000226
"12020051210290349184","3000858170",TCL20200500000694
"12020061015390395587","3000928235",TCL20200600000615
"12020060814450394997","4000062549",TCL20200600000401
"12020061018000395647","3000744738",_作废TCL20200600000655
"12020061215210396084","3000935611",_作废TCL20200600000833
"12020060316030381812","3000640525",TCL20200600000184
"12020061512260396487","3000848318",TCL20200600000948
"12020052712240379072","3000895762",_作废TCL20200500001848
"12020061913540411035","3000950605",_作废TCL20200600001357
"12020061915030411066","3000577315",_作废TCL20200600001368
"12020062316000412066","3000959067",TCL20200600001667
"12020062320070412159","3000959934",TCL20200600001723
"12020062217030411785","3000956783",TCL20200600001544
"12020070713540446679","4000325982",TCL20200700000448
"12020071314270447981","3000997241",TCL20200700000939
"12020071318090448103","3000996627",TCL20200700000898
"12020071311480447911","3000550331",_作废TCL20200700000913
"12020071010190447484","3000745951",TCL20200700000743
"12020070314530430707","3000984366",TCL20200700000237
"12020071015050447605","3000993092",TCL20200700000796
"12020070614330446474","3000659073",_作废TCL20200700000362
"12020071311390447926","3000553172",_作废TCL20200700000909
"12020070708570446603","3000174631",_作废TCL20200700000413
"12020071618000462577","3001003249",TCL20200700001232
"12020072118450463516","3000629385",TCL20200700001633
"12020072017110463215","3001011167",TCL20200700001515
"12020072812240478395","3001023872",TCL20200700002021
"12020071516120448622","3000604976",TCL20200700001191
"12020071612270461652","3001003617",_作废TCL20200700001259
"12020072113080463381","3001012264",TCL20200700001571
"12020080515300479984","3001038159",TCL20200800000231
"12020073010490478811","3001027924",TCL20200700002166
"12020080316400479549","3001034682",TCL20200800000089
"12020073014100478940","3001028837",TCL20200700002203
"12020082516570533292","3001080614",TCL20200800001547
"12020081715330509498","3001026766",TCL20200800000902
"12020082517110533296","3000758071",TCL20200800001550
"12020082418000510937","3000767721",_作废TCL20200800001468
"12020081412220481465","3001053536",_作废TCL20200800000773
"12020081911550509936","3000900746",TCL20200800001061
"12020082116240510601","3001064248",TCL20200800001340
"12020090917340557149","3001130708",TCL20200900000590
"12020083116360534308","3000705016",TCL20200800001889
"12020091411280557702","3001148032",TCL20200900000798
"12020091718150558463","4004278553",TCL20200900001156
"12020091515040557988","3001017165",TCL20200900000930
"12020100922300561299","3001189368",_作废TCL20201000000103
"12020092812000560407","3001180179",TCL20200900001902
"12020092914550560751","3001183154",TCL20200900002051
"12020091712120558341","3001133937",TCL20200900001083
"12020092111190558848","3000585877",TCL20200900001293
"12020092510490559787","3001174407",TCL20200900001687
"12020100917520561274","3000606162",TCL20201000000089
"12020101212100561684","3001191208",TCL20201000000208
"12020101511420562483","3001199356",TCL20201000000641
"12020101916490563386","3001207844",_作废TCL20201000001064
"12020101919330563491","3001201831",TCL20201000001120
"12020101414190562259","3001193145",TCL20201000000536
"12020101511220562458","3001199246",TCL20201000000636
"12020102009570563509","3001208559",TCL20201000001135
"12020102311030565189","3001222121",TCL20201000001934
"12020102212200564634","3001214561",TCL20201000001694
"12020102214550564764","3000518970",TCL20201000001752
"12020102417380565947","3001227090",TCL20201000002299
"12020102516010566063","3001228504",TCL20201000002343
"12020102318300565641","4003050987",TCL20201000002152
"12020102310480565120","3001222137",TCL20201000001919
"12020103018060568772","3001240598",TCL20201000003438
"12020103115550568912","3001244022",TCL20201000003619
"12020110212090569162","3001246183",TCL20201100000054
"12020102816040567710","3001235827",TCL20201000003087
"12020110611380611070","3001257817",TCL20201100000935
"12020102815440567696","3001235743",TCL20201000003077
"12020102614520566386","3000570418",TCL20201000002493
"12020102617050566576","3001231051",TCL20201000002595
"12020102714180567003","3001232767",TCL20201000002772
"12020102618150566674","3001226270",TCL20201000002249
"12020102915390568120","3001238328",TCL20201000003276
"12020102814340567612","3001235346",TCL20201000003048
"12020103018100568784","3001241925",TCL20201000003558
"12020102920250568326","3001239243",TCL20201000003367
"12020103013110568520","3001240762",TCL20201000003447
"12020102713200566986","4004174124",TCL20201000002761
"12020110411590610072","3001252437",TCL20201100000493
"12020110412450610134","3001249729",TCL20201100000509
"12020102813310567581","3001235105",TCL20201000003037
"12020110316580609844","3001251097",TCL20201100000380
"12020111215030613251","3001289160",TCL20201100001992
"12020110910490611578","3001276928",TCL20201100001188
"12020111014060612186","3001280600",TCL20201100001458
"12020110910270611572","3001258695",TCL20201100001180
"12020111011550612131","3001279995",TCL20201100001432
"12020112512300679902","3000730849",TCL20201100004162
"12020112318420679590","3001327170",TCL20201100003865
"12020111615310652601","3001305541",TCL20201100002570
"12020111611440652388","3001304388",TCL20201100002479
"12020111615420652611","3001305620",TCL20201100002581
"12020111714280653037","4003381010",TCL20201100002760
"12020111711350652939","3001288345",TCL20201100002712
"12020111716040653116","3001310148",TCL20201100002815
"12020111714110653031","3001308950",TCL20201100002758
"12020111611470652394","3001304457",TCL20201100002485
"12020120317350705439","4003409953",TCL20201200000453
"12020112023120654175","3001312247",TCL20201100003635
"12020120212410681110","3001123394",TCL20201200000224
"12020120215260681162","3001354391",TCL20201200000268
"12020112618000680259","3000617286",TCL20201100004288
"12020121614010709402","3001390675",TCL20201200001626
"12020122315390710113","3000413970",TCL20201200002143
"12020122813320710769","3001415816",TCL20201200002432
"12020121516320709296","3001389153",TCL20201200001557
"12020121615430709395","3000634853",TCL20201200001568
"12020122815250710861","3001416460",TCL20201200002446
"12021010618040712452","3001433103",TCL20210100000416
"12021010809560712785","3000729816",TCL20210100000585
"12021011414480714093","3001127669",TCL20210100001389
"12021010510230711989","3001429141",TCL20210100000140
"12021020211230770382","3001493740",TCL20210200000124
"12021022415390772359","3001511718",TCL20210200000854
"12021030218190802685","3000715573",TCL20210300000209
"12021012618000716300","4005525121",TCL20210100002711
"12021012913540747669","3001485191",TCL20210100003037
"12021022411590772367","3001509897",TCL20210200000743
"12021012609390716122","3001040910",TCL20210100002625
"12021012811590716611","3001480543",TCL20210100002909
"12021020514380771142","3001209665",TCL20210200000462
"12021030509240803062","3001401752",TCL20210300000449
"12021042710370866415","3001222079",TCL20210400001784
"12021041414130864630","3000121257",TCL20210400000670
"12021032409240805706","4500082878",TCL20210300002143
"12021032414110805774","4011378496",TCL20210300002197
"12021042718120866745","4500267484",TCL20210400002058
"12021032417000805831","4500104363",TCL20210300002218
"12021042512400866065","4007924769",TCL20210400001548
"12021042613590866218","4500264387",TCL20210400001668
"12021030917220803594","3001554354",TCL20210300000808
"12021032009430805181","3001243207",TCL20210300001823
"12021031615560804610","4500058542",TCL20210300001429
"12021031515160804420","4500049796",TCL20210300001275
"12021032314300805590","3001222346",TCL20210300002058
"12021031516580804448","3000062373",TCL20210300001312
"12021033019140863026","4500134170",TCL20210300002754
"12021050410340899564","4500279207",TCL20210500000021
"12021040818020864042","3001326800",TCL20210400000433
"12021042911510867247","4500270896",TCL20210400002413
"12021050615330899747","3000745091",TCL20210500000109
"12021050615440899764","4500284196",TCL20210500000115
"12021052713390903981","4500336390",TCL20210500002316
"12021050617340899789","4500284473",TCL20210500000137
"12021052716150904150","4500336572",TCL20210500002325
"12021052616080903540","4500334639",TCL20210500002235
"12021052711200903772","4500334451",TCL20210500002276
"12021051815150901880","4500320249",TCL20210500001379
"12021051014490900507","4500295257",TCL20210500000492
"12021060211260963373","3000904664",TCL20210600000131
"12021052711390903794","4500335998",TCL20210500002283
"12021052010390902255","4500319289",TCL20210500001592
"12021051913190902074","4500298014",TCL20210500001489
"12019052109450016981","3000350058",TCL20190500000306
"12019061011560021688","3000354148",TCL20190500001198
"12019071112160031189","3000421464",TCL20190700000367
"12019112911400127155","3000628674",TCL20191100001461
"12019121112070137043","3000641237",TCL20191200000669
"12019121311550137314","3000641740",TCL20191200000707
"12020051519450349869","3000872591",_作废TCL20200500001090
"12020052115360365818","3000223535",TCL20200500001482
"12020030910140252306","3000724389",TCL20200300000187
"12020052115360365797","3000884893",TCL20200500001481
"12020050811420342778","3000850151",TCL20200500000346
"12020051118010349149","3000855986",TCL20200500000592
"12020051818000365079","3000873928",TCL20200500001134
"12020051220440349332","3000635186",TCL20200500000791
"12020061012000395515","3000926536",TCL20200600000602
"12020060817550395128","3000921856",TCL20200600000457
"12020062316550412123","3000959470",TCL20200600001688
