"yd_var","yd_var_name","var"
yd_zxcaavgstusdcurccpr,贷记卡账户产品下美元币种下平均共享授信额度,zxcaavgstusdcurccpr
yd_zxcasumstusdcurccpr,贷记卡账户产品下美元币种下总和共享授信额度,zxcasumstusdcurccpr
yd_zxcamaxstallcurccpr,贷记卡账户产品下所有币种下最大共享授信额度,zxcamaxstallcurccpr
yd_zxcaminstallcurccpr,贷记卡账户产品下所有币种下最小共享授信额度,zxcaminstallcurccpr
yd_zxcaavgstallcurccpr,贷记卡账户产品下所有币种下平均共享授信额度,zxcaavgstallcurccpr
yd_zxcasumstallcurccpr,贷记卡账户产品下所有币种下总和共享授信额度,zxcasumstallcurccpr
yd_zxcamaxstrmbcurqccpr,准贷记卡账户产品下人民币币种下最大共享授信额度,zxcamaxstrmbcurqccpr
yd_zxcaminstrmbcurqccpr,准贷记卡账户产品下人民币币种下最小共享授信额度,zxcaminstrmbcurqccpr
yd_zxcaavgstrmbcurqccpr,准贷记卡账户产品下人民币币种下平均共享授信额度,zxcaavgstrmbcurqccpr
yd_zxcasumstrmbcurqccpr,准贷记卡账户产品下人民币币种下总和共享授信额度,zxcasumstrmbcurqccpr
yd_zxcamaxstusdcurqccpr,准贷记卡账户产品下美元币种下最大共享授信额度,zxcamaxstusdcurqccpr
yd_zxcaminstusdcurqccpr,准贷记卡账户产品下美元币种下最小共享授信额度,zxcaminstusdcurqccpr
yd_zxcaavgstusdcurqccpr,准贷记卡账户产品下美元币种下平均共享授信额度,zxcaavgstusdcurqccpr
yd_zxcasumstusdcurqccpr,准贷记卡账户产品下美元币种下总和共享授信额度,zxcasumstusdcurqccpr
yd_zxcamaxstallcurqccpr,准贷记卡账户产品下所有币种下最大共享授信额度,zxcamaxstallcurqccpr
yd_zxcaminstallcurqccpr,准贷记卡账户产品下所有币种下最小共享授信额度,zxcaminstallcurqccpr
yd_zxcaavgstallcurqccpr,准贷记卡账户产品下所有币种下平均共享授信额度,zxcaavgstallcurqccpr
yd_zxcasumstallcurqccpr,准贷记卡账户产品下所有币种下总和共享授信额度,zxcasumstallcurqccpr
yd_zxshdprmbcuraccpr,信用卡产品下人民币币种下共债比例,zxshdprmbcuraccpr
yd_zxshdpusdcuraccpr,信用卡产品下美元币种下共债比例,zxshdpusdcuraccpr
yd_zxshdpallcuraccpr,信用卡产品下所有币种下共债比例,zxshdpallcuraccpr
yd_zxshdprmbcurccpr,贷记卡账户产品下人民币币种下共债比例,zxshdprmbcurccpr
yd_zxshdpusdcurccpr,贷记卡账户产品下美元币种下共债比例,zxshdpusdcurccpr
yd_zxshdpallcurccpr,贷记卡账户产品下所有币种下共债比例,zxshdpallcurccpr
yd_zxshdprmbcurqccpr,准贷记卡账户产品下人民币币种下共债比例,zxshdprmbcurqccpr
yd_zxshdpusdcurqccpr,准贷记卡账户产品下美元币种下共债比例,zxshdpusdcurqccpr
yd_zxshdpallcurqccpr,准贷记卡账户产品下所有币种下共债比例,zxshdpallcurqccpr
yd_zxutpgplpr,贷款产品下使用额度/授信总额,zxutpgplpr
yd_zxutpgccpr,贷记卡产品下使用额度/授信总额,zxutpgccpr
yd_zxutpgqccpr,准贷记卡产品下使用额度/授信总额,zxutpgqccpr
yd_zxutpggt6uplpr,贷款最近6个月平均使用额度/授信总额,zxutpggt6uplpr
yd_zxutpggt6uccpr,贷记卡最近6个月平均使用额度/授信总额,zxutpggt6uccpr
yd_zxutpggt6uqccpr,准贷记卡最近6个月平均使用额度/授信总额,zxutpggt6uqccpr
yd_zxpamaxstrmbcurcomhllo,个人住房贷款贷款下最大币种下本月应还款人民币金额,zxpayamtmaxstrmbcurcomhllo
yd_zxpaminstrmbcurcomhllo,个人住房贷款贷款下最小币种下本月应还款人民币金额,zxpayamtminstrmbcurcomhllo
yd_zxpaavgstrmbcurcomhllo,个人住房贷款贷款下平均币种下本月应还款人民币金额,zxpayamtavgstrmbcurcomhllo
yd_zxpasumstrmbcurcomhllo,个人住房贷款贷款下总和币种下本月应还款人民币金额,zxpayamtsumstrmbcurcomhllo
yd_zxpamaxstallcurcomhllo,个人住房贷款贷款下最大币种下本月应还款所有金额,zxpayamtmaxstallcurcomhllo
yd_zxpaminstallcurcomhllo,个人住房贷款贷款下最小币种下本月应还款所有金额,zxpayamtminstallcurcomhllo
yd_zxpaavgstallcurcomhllo,个人住房贷款贷款下平均币种下本月应还款所有金额,zxpayamtavgstallcurcomhllo
yd_zxpasumstallcurcomhllo,个人住房贷款贷款下总和币种下本月应还款所有金额,zxpayamtsumstallcurcomhllo
yd_zxpamaxstrmbcurfundhllo,个人住房公积金贷款贷款下最大币种下本月应还款人民币金额,zxpayamtmaxstrmbcurfundhllo
yd_zxpaminstrmbcurfundhllo,个人住房公积金贷款贷款下最小币种下本月应还款人民币金额,zxpayamtminstrmbcurfundhllo
yd_zxpaavgstrmbcurfundhllo,个人住房公积金贷款贷款下平均币种下本月应还款人民币金额,zxpayamtavgstrmbcurfundhllo
yd_zxpasumstrmbcurfundhllo,个人住房公积金贷款贷款下总和币种下本月应还款人民币金额,zxpayamtsumstrmbcurfundhllo
yd_zxpamaxstallcurfundhllo,个人住房公积金贷款贷款下最大币种下本月应还款所有金额,zxpayamtmaxstallcurfundhllo
yd_zxpaminstallcurfundhllo,个人住房公积金贷款贷款下最小币种下本月应还款所有金额,zxpayamtminstallcurfundhllo
yd_zxpaavgstallcurfundhllo,个人住房公积金贷款贷款下平均币种下本月应还款所有金额,zxpayamtavgstallcurfundhllo
yd_zxpasumstallcurfundhllo,个人住房公积金贷款贷款下总和币种下本月应还款所有金额,zxpayamtsumstallcurfundhllo
yd_zxpamaxstrmbcurpershllo,个人商用房（包括商住两用）贷款贷款下最大币种下本月应还款人民币金额,zxpayamtmaxstrmbcurpershllo
yd_zxpaminstrmbcurpershllo,个人商用房（包括商住两用）贷款贷款下最小币种下本月应还款人民币金额,zxpayamtminstrmbcurpershllo
yd_zxpaavgstrmbcurpershllo,个人商用房（包括商住两用）贷款贷款下平均币种下本月应还款人民币金额,zxpayamtavgstrmbcurpershllo
yd_zxpasumstrmbcurpershllo,个人商用房（包括商住两用）贷款贷款下总和币种下本月应还款人民币金额,zxpayamtsumstrmbcurpershllo
yd_zxpamaxstallcurpershllo,个人商用房（包括商住两用）贷款贷款下最大币种下本月应还款所有金额,zxpayamtmaxstallcurpershllo
yd_zxpaminstallcurpershllo,个人商用房（包括商住两用）贷款贷款下最小币种下本月应还款所有金额,zxpayamtminstallcurpershllo
yd_zxpaavgstallcurpershllo,个人商用房（包括商住两用）贷款贷款下平均币种下本月应还款所有金额,zxpayamtavgstallcurpershllo
yd_zxpasumstallcurpershllo,个人商用房（包括商住两用）贷款贷款下总和币种下本月应还款所有金额,zxpayamtsumstallcurpershllo
yd_zxpamaxstrmbcurstullo,商业助学贷款贷款下最大币种下本月应还款人民币金额,zxpayamtmaxstrmbcurstullo
yd_zxpaminstrmbcurstullo,商业助学贷款贷款下最小币种下本月应还款人民币金额,zxpayamtminstrmbcurstullo
yd_zxpaavgstrmbcurstullo,商业助学贷款贷款下平均币种下本月应还款人民币金额,zxpayamtavgstrmbcurstullo
yd_zxpasumstrmbcurstullo,商业助学贷款贷款下总和币种下本月应还款人民币金额,zxpayamtsumstrmbcurstullo
yd_zxpamaxstallcurstullo,商业助学贷款贷款下最大币种下本月应还款所有金额,zxpayamtmaxstallcurstullo
yd_zxpaminstallcurstullo,商业助学贷款贷款下最小币种下本月应还款所有金额,zxpayamtminstallcurstullo
yd_zxpaavgstallcurstullo,商业助学贷款贷款下平均币种下本月应还款所有金额,zxpayamtavgstallcurstullo
yd_zxpasumstallcurstullo,商业助学贷款贷款下总和币种下本月应还款所有金额,zxpayamtsumstallcurstullo
yd_zxpamaxstrmbcurcsmllo,个人消费贷款贷款下最大币种下本月应还款人民币金额,zxpayamtmaxstrmbcurcsmllo
yd_zxpaminstrmbcurcsmllo,个人消费贷款贷款下最小币种下本月应还款人民币金额,zxpayamtminstrmbcurcsmllo
yd_zxpaavgstrmbcurcsmllo,个人消费贷款贷款下平均币种下本月应还款人民币金额,zxpayamtavgstrmbcurcsmllo
yd_zxpasumstrmbcurcsmllo,个人消费贷款贷款下总和币种下本月应还款人民币金额,zxpayamtsumstrmbcurcsmllo
yd_zxpamaxstallcurcsmllo,个人消费贷款贷款下最大币种下本月应还款所有金额,zxpayamtmaxstallcurcsmllo
yd_zxpaminstallcurcsmllo,个人消费贷款贷款下最小币种下本月应还款所有金额,zxpayamtminstallcurcsmllo
yd_zxpaavgstallcurcsmllo,个人消费贷款贷款下平均币种下本月应还款所有金额,zxpayamtavgstallcurcsmllo
yd_zxpasumstallcurcsmllo,个人消费贷款贷款下总和币种下本月应还款所有金额,zxpayamtsumstallcurcsmllo
yd_zxpamaxstrmbcurhllo,房贷贷款下最大币种下本月应还款人民币金额,zxpayamtmaxstrmbcurhllo
yd_zxpaminstrmbcurhllo,房贷贷款下最小币种下本月应还款人民币金额,zxpayamtminstrmbcurhllo
yd_zxpaavgstrmbcurhllo,房贷贷款下平均币种下本月应还款人民币金额,zxpayamtavgstrmbcurhllo
yd_zxpasumstrmbcurhllo,房贷贷款下总和币种下本月应还款人民币金额,zxpayamtsumstrmbcurhllo
yd_zxpamaxstallcurhllo,房贷贷款下最大币种下本月应还款所有金额,zxpayamtmaxstallcurhllo
yd_zxpaminstallcurhllo,房贷贷款下最小币种下本月应还款所有金额,zxpayamtminstallcurhllo
yd_zxpaavgstallcurhllo,房贷贷款下平均币种下本月应还款所有金额,zxpayamtavgstallcurhllo
yd_zxpasumstallcurhllo,房贷贷款下总和币种下本月应还款所有金额,zxpayamtsumstallcurhllo
yd_zxpamaxstrmbcurcarllo,车贷贷款下最大币种下本月应还款人民币金额,zxpayamtmaxstrmbcurcarllo
yd_zxpaminstrmbcurcarllo,车贷贷款下最小币种下本月应还款人民币金额,zxpayamtminstrmbcurcarllo
yd_zxpaavgstrmbcurcarllo,车贷贷款下平均币种下本月应还款人民币金额,zxpayamtavgstrmbcurcarllo
yd_zxpasumstrmbcurcarllo,车贷贷款下总和币种下本月应还款人民币金额,zxpayamtsumstrmbcurcarllo
yd_zxpamaxstallcurcarllo,车贷贷款下最大币种下本月应还款所有金额,zxpayamtmaxstallcurcarllo
yd_zxpaminstallcurcarllo,车贷贷款下最小币种下本月应还款所有金额,zxpayamtminstallcurcarllo
yd_zxpaavgstallcurcarllo,车贷贷款下平均币种下本月应还款所有金额,zxpayamtavgstallcurcarllo
yd_zxpasumstallcurcarllo,车贷贷款下总和币种下本月应还款所有金额,zxpayamtsumstallcurcarllo
yd_zxpamaxstrmbcurnhllo,非房贷贷款下最大币种下本月应还款人民币金额,zxpayamtmaxstrmbcurnhllo
yd_zxpaminstrmbcurnhllo,非房贷贷款下最小币种下本月应还款人民币金额,zxpayamtminstrmbcurnhllo
yd_zxpaavgstrmbcurnhllo,非房贷贷款下平均币种下本月应还款人民币金额,zxpayamtavgstrmbcurnhllo
yd_zxpasumstrmbcurnhllo,非房贷贷款下总和币种下本月应还款人民币金额,zxpayamtsumstrmbcurnhllo
yd_zxpamaxstallcurnhllo,非房贷贷款下最大币种下本月应还款所有金额,zxpayamtmaxstallcurnhllo
yd_zxpaminstallcurnhllo,非房贷贷款下最小币种下本月应还款所有金额,zxpayamtminstallcurnhllo
yd_zxpaavgstallcurnhllo,非房贷贷款下平均币种下本月应还款所有金额,zxpayamtavgstallcurnhllo
yd_zxpasumstallcurnhllo,非房贷贷款下总和币种下本月应还款所有金额,zxpayamtsumstallcurnhllo
yd_zxpamaxstrmbcuragrillo,农户贷款贷款下最大币种下本月应还款人民币金额,zxpayamtmaxstrmbcuragrillo
yd_zxpaminstrmbcuragrillo,农户贷款贷款下最小币种下本月应还款人民币金额,zxpayamtminstrmbcuragrillo
yd_zxpaavgstrmbcuragrillo,农户贷款贷款下平均币种下本月应还款人民币金额,zxpayamtavgstrmbcuragrillo
yd_zxpasumstrmbcuragrillo,农户贷款贷款下总和币种下本月应还款人民币金额,zxpayamtsumstrmbcuragrillo
yd_zxpamaxstallcuragrillo,农户贷款贷款下最大币种下本月应还款所有金额,zxpayamtmaxstallcuragrillo
yd_zxpaminstallcuragrillo,农户贷款贷款下最小币种下本月应还款所有金额,zxpayamtminstallcuragrillo
yd_zxpaavgstallcuragrillo,农户贷款贷款下平均币种下本月应还款所有金额,zxpayamtavgstallcuragrillo
yd_zxpasumstallcuragrillo,农户贷款贷款下总和币种下本月应还款所有金额,zxpayamtsumstallcuragrillo
yd_zxpamaxstrmbcurperbizllo,个人经营性贷款贷款下最大币种下本月应还款人民币金额,zxpayamtmaxstrmbcurperbizllo
yd_zxpaminstrmbcurperbizllo,个人经营性贷款贷款下最小币种下本月应还款人民币金额,zxpayamtminstrmbcurperbizllo
yd_zxpaavgstrmbcurperbizllo,个人经营性贷款贷款下平均币种下本月应还款人民币金额,zxpayamtavgstrmbcurperbizllo
yd_zxpasumstrmbcurperbizllo,个人经营性贷款贷款下总和币种下本月应还款人民币金额,zxpayamtsumstrmbcurperbizllo
yd_zxpamaxstallcurperbizllo,个人经营性贷款贷款下最大币种下本月应还款所有金额,zxpayamtmaxstallcurperbizllo
yd_zxpaminstallcurperbizllo,个人经营性贷款贷款下最小币种下本月应还款所有金额,zxpayamtminstallcurperbizllo
yd_zxpaavgstallcurperbizllo,个人经营性贷款贷款下平均币种下本月应还款所有金额,zxpayamtavgstallcurperbizllo
yd_zxpasumstallcurperbizllo,个人经营性贷款贷款下总和币种下本月应还款所有金额,zxpayamtsumstallcurperbizllo
yd_zxpamaxstrmbcurothllo,其他贷款下最大币种下本月应还款人民币金额,zxpayamtmaxstrmbcurothllo
yd_zxpaminstrmbcurothllo,其他贷款下最小币种下本月应还款人民币金额,zxpayamtminstrmbcurothllo
yd_zxpaavgstrmbcurothllo,其他贷款下平均币种下本月应还款人民币金额,zxpayamtavgstrmbcurothllo
yd_zxpasumstrmbcurothllo,其他贷款下总和币种下本月应还款人民币金额,zxpayamtsumstrmbcurothllo
yd_zxpamaxstallcurothllo,其他贷款下最大币种下本月应还款所有金额,zxpayamtmaxstallcurothllo
yd_zxpaminstallcurothllo,其他贷款下最小币种下本月应还款所有金额,zxpayamtminstallcurothllo
yd_zxpaavgstallcurothllo,其他贷款下平均币种下本月应还款所有金额,zxpayamtavgstallcurothllo
yd_zxpasumstallcurothllo,其他贷款下总和币种下本月应还款所有金额,zxpayamtsumstallcurothllo
yd_zxbalplsmy,未结清贷款信息汇总下余额,zxloanbalanceamt
yd_zxl6uaplsmy,未结清贷款信息汇总下最近6个月平均应还款,zxrcy6mavgpayamt
yd_zxtatccsmy,未销户贷记卡信息汇总下授信总额,zxtotalcreditamt
yd_zxsmaaccsmy,未销户贷记卡信息汇总下单家行最高授信额,zxmaxcreditamt
yd_zxsmiaccsmy,未销户贷记卡信息汇总下单家行最低授信额,zxmincreditamt
yd_zxudaccsmy,未销户贷记卡信息汇总下已用额度(透支额度),zxusecreditamt
yd_zxl6uaccsmy,未销户贷记卡信息汇总下最近6个月平均使用额度,zxrcy6mavgusecreditamt
yd_zxudaqccsmy,未销户准贷记卡信息汇总下已用额度(透支额度),zxsemicrecardusedlmt
yd_zxpayamtmaxstrmbcurallpr,所有产品下人民币币种下本月应还款最大额,zxpayamtmaxstrmbcurallpr
yd_zxpayamtminstrmbcurallpr,所有产品下人民币币种下本月应还款最小额,zxpayamtminstrmbcurallpr
yd_zxpayamtavgstrmbcurallpr,所有产品下人民币币种下本月应还款平均额,zxpayamtavgstrmbcurallpr
yd_zxpayamtsumstrmbcurallpr,所有产品下人民币币种下本月应还款总和额,zxpayamtsumstrmbcurallpr
yd_zxpayamtmaxstusdcurallpr,所有产品下美元币种下本月应还款最大额,zxpayamtmaxstusdcurallpr
yd_zxpayamtminstusdcurallpr,所有产品下美元币种下本月应还款最小额,zxpayamtminstusdcurallpr
yd_zxpayamtavgstusdcurallpr,所有产品下美元币种下本月应还款平均额,zxpayamtavgstusdcurallpr
yd_zxpayamtsumstusdcurallpr,所有产品下美元币种下本月应还款总和额,zxpayamtsumstusdcurallpr
yd_zxpayamtmaxstallcurallpr,所有产品下所有币种下本月应还款最大额,zxpayamtmaxstallcurallpr
yd_zxpayamtminstallcurallpr,所有产品下所有币种下本月应还款最小额,zxpayamtminstallcurallpr
yd_zxpayamtavgstallcurallpr,所有产品下所有币种下本月应还款平均额,zxpayamtavgstallcurallpr
yd_zxpayamtsumstallcurallpr,所有产品下所有币种下本月应还款总和额,zxpayamtsumstallcurallpr
yd_zxpayamtmaxstrmbcurplpr,贷款产品下人民币币种下本月应还款最大额,zxpayamtmaxstrmbcurplpr
yd_zxpayamtminstrmbcurplpr,贷款产品下人民币币种下本月应还款最小额,zxpayamtminstrmbcurplpr
yd_zxpayamtavgstrmbcurplpr,贷款产品下人民币币种下本月应还款平均额,zxpayamtavgstrmbcurplpr
yd_zxpayamtsumstrmbcurplpr,贷款产品下人民币币种下本月应还款总和额,zxpayamtsumstrmbcurplpr
yd_zxpayamtmaxstusdcurplpr,贷款产品下美元币种下本月应还款最大额,zxpayamtmaxstusdcurplpr
yd_zxpayamtminstusdcurplpr,贷款产品下美元币种下本月应还款最小额,zxpayamtminstusdcurplpr
yd_zxpayamtavgstusdcurplpr,贷款产品下美元币种下本月应还款平均额,zxpayamtavgstusdcurplpr
yd_zxpayamtsumstusdcurplpr,贷款产品下美元币种下本月应还款总和额,zxpayamtsumstusdcurplpr
yd_zxpayamtmaxstallcurplpr,贷款产品下所有币种下本月应还款最大额,zxpayamtmaxstallcurplpr
yd_zxpayamtminstallcurplpr,贷款产品下所有币种下本月应还款最小额,zxpayamtminstallcurplpr
yd_zxpayamtavgstallcurplpr,贷款产品下所有币种下本月应还款平均额,zxpayamtavgstallcurplpr
yd_zxpayamtsumstallcurplpr,贷款产品下所有币种下本月应还款总和额,zxpayamtsumstallcurplpr
yd_zxpayamtmaxstrmbcuraccpr,信用卡产品下人民币币种下本月应还款最大额,zxpayamtmaxstrmbcuraccpr
yd_zxpayamtminstrmbcuraccpr,信用卡产品下人民币币种下本月应还款最小额,zxpayamtminstrmbcuraccpr
yd_zxpayamtavgstrmbcuraccpr,信用卡产品下人民币币种下本月应还款平均额,zxpayamtavgstrmbcuraccpr
yd_zxpayamtsumstrmbcuraccpr,信用卡产品下人民币币种下本月应还款总和额,zxpayamtsumstrmbcuraccpr
yd_zxpayamtmaxstusdcuraccpr,信用卡产品下美元币种下本月应还款最大额,zxpayamtmaxstusdcuraccpr
yd_zxpayamtminstusdcuraccpr,信用卡产品下美元币种下本月应还款最小额,zxpayamtminstusdcuraccpr
yd_zxpayamtavgstusdcuraccpr,信用卡产品下美元币种下本月应还款平均额,zxpayamtavgstusdcuraccpr
